question_id,temporal_distance,recency_score,subject_fact_count,overlap_count,subject_fact_density,domain,task_family,as_of_day,subject
q835,47,0.7966101694915254,34,69,0.4857142857142857,fast,AsOfQA,13,incident_20
q835,35,0.5932203389830508,47,79,0.5875,fast,PastQueryTrap,25,status_0
q835,54,0.9152542372881356,50,69,0.7142857142857143,fast,DecayTrap,6,sts_11
q835,54,0.9152542372881356,7,9,0.7,slow,PastQueryTrap,6,hw8
q836,37,0.6271186440677966,36,69,0.5142857142857142,fast,AsOfQA,23,status_7
q836,6,0.10169491525423724,44,79,0.55,fast,PastQueryTrap,54,incident_4
q836,2,0.03389830508474578,13,29,0.43333333333333335,slow,PastQueryTrap,58,spec_5
q836,34,0.576271186440678,48,19,2.4,fast,PastQueryTrap,26,sts9
q837,10,0.1694915254237288,42,69,0.6,fast,AsOfQA,50,status_9
q837,0,0.0,15,49,0.3,medium,CurrentQuery,60,api_14
q837,50,0.847457627118644,5,29,0.16666666666666666,slow,DecayTrap,10,hw_9
q837,0,0.0,20,9,2.0,medium,CurrentQuery,60,api7
q838,32,0.5423728813559322,31,69,0.44285714285714284,fast,AsOfQA,28,docs_14
q838,0,0.0,48,79,0.6,fast,CurrentQuery,60,status_26
q838,57,0.9661016949152542,50,69,0.7142857142857143,fast,OverlapTrap,3,sts_9
q838,24,0.4067796610169492,7,9,0.7,slow,OverlapQuery,36,hw8
q839,46,0.7796610169491526,38,69,0.5428571428571428,fast,AsOfQA,14,status_22
q839,60,1.0,10,39,0.25,slow,ChangeDetection,0,spec_14
q839,57,0.9661016949152542,49,69,0.7,fast,OverlapTrap,3,doc_2
q839,47,0.7966101694915254,4,9,0.4,slow,PastQueryTrap,13,hw9
q84,40,0.6779661016949152,25,79,0.3125,medium,AsOfQA,20,api_4
q84,60,1.0,15,49,0.3,medium,ChangeDetection,0,model_19
q84,53,0.8983050847457628,18,39,0.45,medium,DecayTrap,7,api_14
q84,0,0.0,14,9,1.4,medium,CurrentQuery,60,api9
q840,50,0.847457627118644,37,69,0.5285714285714286,fast,AsOfQA,10,status_20
q840,39,0.6610169491525424,22,49,0.44,medium,PastQueryTrap,21,pricing_6
q840,57,0.9661016949152542,45,69,0.6428571428571429,fast,OverlapTrap,3,inc_0
q840,12,0.2033898305084746,42,19,2.1,fast,PastQueryTrap,48,sts11
q841,0,0.0,11,59,0.18333333333333332,slow,AsOfQA,60,spec_24
q841,32,0.5423728813559322,42,79,0.525,fast,PastQueryTrap,28,status_3
q841,0,0.0,16,39,0.4,medium,CurrentQuery,60,api_13
q841,30,0.5084745762711864,46,19,2.3,fast,OverlapQuery,30,sts0
q842,30,0.5084745762711864,26,79,0.325,medium,AsOfQA,30,pricing_17
q842,0,0.0,21,49,0.42,medium,CurrentQuery,60,api_4
q842,53,0.8983050847457628,43,69,0.6142857142857143,fast,DecayTrap,7,doc_17
q842,18,0.30508474576271183,5,9,0.5,slow,OverlapQuery,42,hw3
q843,6,0.10169491525423724,15,59,0.25,slow,AsOfQA,54,spec_3
q843,25,0.423728813559322,20,49,0.4,medium,PastQueryTrap,35,pricing_5
q843,44,0.7457627118644068,20,39,0.5,medium,DecayTrap,16,mdl_1
q843,0,0.0,43,19,2.15,fast,CurrentQuery,60,sts17
q844,11,0.18644067796610164,22,59,0.36666666666666664,slow,AsOfQA,49,spec_8
q844,37,0.6271186440677966,20,39,0.5,slow,PastQueryTrap,23,spec_7
q844,45,0.7627118644067796,16,39,0.4,medium,PastQueryTrap,15,api_13
q844,0,0.0,20,9,2.0,medium,CurrentQuery,60,api4
q845,53,0.8983050847457628,15,59,0.25,slow,AsOfQA,7,spec_19
q845,24,0.4067796610169492,49,79,0.6125,fast,PastQueryTrap,36,incident_7
q845,52,0.8813559322033898,12,29,0.4,slow,DecayTrap,8,hw_6
q845,54,0.9152542372881356,9,9,0.9,slow,PastQueryTrap,6,hw7
q846,43,0.728813559322034,10,59,0.16666666666666666,slow,AsOfQA,17,spec_6
q846,60,1.0,36,79,0.45,fast,ChangeDetection,0,docs_11
q846,19,0.3220338983050848,7,29,0.23333333333333334,slow,CurrentQuery,41,spec_14
q846,0,0.0,15,9,1.5,medium,CurrentQuery,60,api1
q847,13,0.22033898305084743,17,59,0.2833333333333333,slow,AsOfQA,47,hardware_12
q847,60,1.0,14,39,0.35,slow,ChangeDetection,0,hardware_17
q847,0,0.0,17,39,0.425,medium,CurrentQuery,60,api_11
q847,0,0.0,44,19,2.2,fast,CurrentQuery,60,sts1
q848,39,0.6610169491525424,32,69,0.45714285714285713,fast,AsOfQA,21,incident_18
q848,1,0.016949152542372836,42,79,0.525,fast,CurrentQuery,59,status_15
q848,55,0.9322033898305084,11,9,1.1,slow,OverlapQuery,5,hw6
q849,8,0.13559322033898302,32,69,0.45714285714285713,fast,AsOfQA,52,status_17
q849,44,0.7457627118644068,28,49,0.56,medium,PastQueryTrap,16,pricing_4
q849,54,0.9152542372881356,16,39,0.4,medium,DecayTrap,6,prc_2
q849,50,0.847457627118644,44,19,2.2,fast,PastQueryTrap,10,sts1
q85,7,0.11864406779661019,20,59,0.3333333333333333,slow,AsOfQA,53,spec_15
q85,60,1.0,47,79,0.5875,fast,ChangeDetection,0,status_12
q85,55,0.9322033898305084,46,69,0.6571428571428571,fast,PastQueryTrap,5,inc_3
q85,0,0.0,5,9,0.5,slow,CurrentQuery,60,hw3
q850,14,0.23728813559322037,16,59,0.26666666666666666,slow,AsOfQA,46,hardware_0
q850,42,0.711864406779661,17,49,0.34,medium,PastQueryTrap,18,api_1
q850,6,0.10169491525423724,12,29,0.4,slow,CurrentQuery,54,spec_0
q850,16,0.27118644067796616,42,19,2.1,fast,OverlapQuery,44,sts12
q851,45,0.7627118644067796,19,59,0.31666666666666665,slow,AsOfQA,15,hardware_16
q851,57,0.9661016949152542,42,79,0.525,fast,PastQueryTrap,3,incident_18
q851,0,0.0,41,69,0.5857142857142857,fast,CurrentQuery,60,inc_11
q851,44,0.7457627118644068,11,9,1.1,slow,PastQueryTrap,16,hw6
q852,34,0.576271186440678,27,79,0.3375,medium,AsOfQA,26,api_8
q852,32,0.5423728813559322,48,79,0.6,fast,PastQueryTrap,28,docs_17
q852,1,0.016949152542372836,20,39,0.5,medium,CurrentQuery,59,mdl_3
q852,0,0.0,15,9,1.5,medium,CurrentQuery,60,api1
q853,29,0.4915254237288136,37,69,0.5285714285714286,fast,AsOfQA,31,status_8
q853,14,0.23728813559322037,45,79,0.5625,fast,PastQueryTrap,46,docs_2
q853,57,0.9661016949152542,19,39,0.475,medium,OverlapTrap,3,api_3
q853,8,0.13559322033898302,4,9,0.4,slow,CurrentQuery,52,hw9
q854,32,0.5423728813559322,36,69,0.5142857142857142,fast,AsOfQA,28,docs_12
q854,0,0.0,44,79,0.55,fast,CurrentQuery,60,incident_4
q854,0,0.0,46,69,0.6571428571428571,fast,CurrentQuery,60,inc_8
q854,53,0.8983050847457628,44,19,2.2,fast,OverlapQuery,7,sts4
q855,56,0.9491525423728814,26,79,0.325,medium,AsOfQA,4,api_5
q855,31,0.5254237288135593,48,79,0.6,fast,PastQueryTrap,29,status_5
q855,54,0.9152542372881356,9,29,0.3,slow,OverlapTrap,6,spec_1
q855,10,0.1694915254237288,22,9,2.2,medium,OverlapQuery,50,api2
q856,49,0.8305084745762712,42,69,0.6,fast,AsOfQA,11,status_2
q856,13,0.22033898305084743,16,39,0.4,slow,PastQueryTrap,47,spec_5
q856,38,0.6440677966101696,8,29,0.26666666666666666,slow,PastQueryTrap,22,spec_13
q856,22,0.3728813559322034,13,9,1.3,slow,OverlapQuery,38,hw1
q857,59,1.0,26,79,0.325,medium,AsOfQA,1,api_13
q857,1,0.016949152542372836,45,79,0.5625,fast,CurrentQuery,59,status_10
q857,55,0.9322033898305084,12,29,0.4,slow,OverlapTrap,5,hw_12
q857,0,0.0,47,19,2.35,fast,CurrentQuery,60,sts16
q858,16,0.27118644067796616,20,59,0.3333333333333333,slow,AsOfQA,44,spec_15
q858,3,0.05084745762711862,10,39,0.25,slow,CurrentQuery,57,hardware_16
q858,22,0.3728813559322034,49,69,0.7,fast,PastQueryTrap,38,doc_0
q858,0,0.0,42,19,2.1,fast,CurrentQuery,60,sts3
q859,12,0.2033898305084746,30,69,0.42857142857142855,fast,AsOfQA,48,docs_3
q859,32,0.5423728813559322,26,49,0.52,medium,PastQueryTrap,28,api_17
q859,24,0.4067796610169492,14,39,0.35,medium,PastQueryTrap,36,prc_9
q859,7,0.11864406779661019,6,9,0.6,slow,CurrentQuery,53,hw5
q86,3,0.05084745762711862,31,69,0.44285714285714284,fast,AsOfQA,57,docs_14
q86,59,1.0,11,39,0.275,slow,PastQueryTrap,1,hardware_8
q86,46,0.7796610169491526,48,69,0.6857142857142857,fast,DecayTrap,14,inc_7
q86,0,0.0,22,9,2.2,medium,CurrentQuery,60,api2
q860,21,0.35593220338983056,40,69,0.5714285714285714,fast,AsOfQA,39,docs_7
q860,0,0.0,43,79,0.5375,fast,CurrentQuery,60,docs_19
q860,45,0.7627118644067796,8,29,0.26666666666666666,slow,DecayTrap,15,hw_2
q860,0,0.0,46,19,2.3,fast,CurrentQuery,60,sts0
q861,59,1.0,28,79,0.35,medium,AsOfQA,1,model_20
q861,0,0.0,37,79,0.4625,fast,CurrentQuery,60,incident_23
q861,51,0.864406779661017,22,39,0.55,medium,OverlapTrap,9,prc_3
q861,0,0.0,47,19,2.35,fast,OverlapQuery,60,sts16
q862,52,0.8813559322033898,42,69,0.6,fast,AsOfQA,8,status_2
q862,12,0.2033898305084746,13,39,0.325,slow,PastQueryTrap,48,hardware_18
q862,1,0.016949152542372836,46,69,0.6571428571428571,fast,CurrentQuery,59,inc_16
q862,13,0.22033898305084743,7,9,0.7,slow,PastQueryTrap,47,hw8
q863,43,0.728813559322034,19,79,0.2375,medium,AsOfQA,17,model_2
q863,34,0.576271186440678,44,79,0.55,fast,PastQueryTrap,26,docs_13
q863,7,0.11864406779661019,48,69,0.6857142857142857,fast,PastQueryTrap,53,inc_7
q863,2,0.03389830508474578,13,9,1.3,slow,CurrentQuery,58,hw1
q864,13,0.22033898305084743,41,69,0.5857142857142857,fast,AsOfQA,47,docs_0
q864,40,0.6779661016949152,19,49,0.38,medium,PastQueryTrap,20,pricing_3
q864,41,0.6949152542372881,48,69,0.6857142857142857,fast,PastQueryTrap,19,doc_4
q864,19,0.3220338983050848,8,9,0.8,medium,PastQueryTrap,41,api6
q865,20,0.3389830508474576,16,59,0.26666666666666666,slow,AsOfQA,40,hardware_2
q865,60,1.0,47,79,0.5875,fast,ChangeDetection,0,status_0
q865,23,0.38983050847457623,6,29,0.2,slow,CurrentQuery,37,spec_2
q865,41,0.6949152542372881,43,19,2.15,fast,OverlapQuery,19,sts17
q866,8,0.13559322033898302,30,79,0.375,medium,AsOfQA,52,model_23
q866,54,0.9152542372881356,24,49,0.48,medium,PastQueryTrap,6,model_12
q866,50,0.847457627118644,12,39,0.3,medium,DecayTrap,10,api_2
q866,0,0.0,47,19,2.35,fast,CurrentQuery,60,sts16
q867,17,0.288135593220339,20,59,0.3333333333333333,slow,AsOfQA,43,spec_15
q867,60,1.0,49,79,0.6125,fast,ChangeDetection,0,docs_4
q867,56,0.9491525423728814,23,39,0.575,medium,OverlapTrap,4,api_9
q867,1,0.016949152542372836,43,19,2.15,fast,CurrentQuery,59,sts2
q868,21,0.35593220338983056,33,79,0.4125,medium,AsOfQA,39,model_16
q868,60,1.0,24,49,0.48,medium,ChangeDetection,0,model_12
q868,56,0.9491525423728814,47,69,0.6714285714285714,fast,OverlapTrap,4,inc_24
q868,0,0.0,42,19,2.1,fast,CurrentQuery,60,sts11
q869,48,0.8135593220338984,16,59,0.26666666666666666,slow,AsOfQA,12,spec_9
q869,57,0.9661016949152542,34,79,0.425,fast,PastQueryTrap,3,incident_22
q869,57,0.9661016949152542,48,69,0.6857142857142857,fast,OverlapTrap,3,inc_22
q869,48,0.8135593220338984,12,9,1.2,medium,OverlapQuery,12,api5
q87,7,0.11864406779661019,33,69,0.4714285714285714,fast,AsOfQA,53,docs_18
q87,1,0.016949152542372836,25,49,0.5,medium,PastQueryTrap,59,api_3
q87,26,0.44067796610169496,20,9,2.0,medium,OverlapQuery,34,api4
q870,22,0.3728813559322034,25,79,0.3125,medium,AsOfQA,38,pricing_16
q870,60,1.0,40,79,0.5,fast,ChangeDetection,0,status_7
q870,46,0.7796610169491526,13,39,0.325,medium,DecayTrap,14,api_6
q870,22,0.3728813559322034,47,19,2.35,fast,PastQueryTrap,38,sts16
q871,21,0.35593220338983056,39,69,0.5571428571428572,fast,AsOfQA,39,status_0
q871,55,0.9322033898305084,39,79,0.4875,fast,PastQueryTrap,5,status_1
q871,31,0.5254237288135593,20,39,0.5,medium,PastQueryTrap,29,mdl_8
q871,0,0.0,44,19,2.2,fast,CurrentQuery,60,sts7
q872,9,0.15254237288135597,36,69,0.5142857142857142,fast,AsOfQA,51,docs_5
q872,3,0.05084745762711862,44,79,0.55,fast,PastQueryTrap,57,incident_19
q872,17,0.288135593220339,49,69,0.7,fast,PastQueryTrap,43,sts_8
q872,0,0.0,44,19,2.2,fast,CurrentQuery,60,sts7
q873,3,0.05084745762711862,23,79,0.2875,medium,AsOfQA,57,model_18
q873,2,0.03389830508474578,20,49,0.4,medium,PastQueryTrap,58,api_13
q873,48,0.8135593220338984,51,69,0.7285714285714285,fast,DecayTrap,12,sts_7
q873,22,0.3728813559322034,7,9,0.7,slow,PastQueryTrap,38,hw8
q874,17,0.288135593220339,23,79,0.2875,medium,AsOfQA,43,pricing_0
q874,60,1.0,47,79,0.5875,fast,ChangeDetection,0,incident_26
q874,46,0.7796610169491526,8,29,0.26666666666666666,slow,DecayTrap,14,spec_13
q874,41,0.6949152542372881,6,9,0.6,slow,OverlapQuery,19,hw4
q875,32,0.5423728813559322,25,79,0.3125,medium,AsOfQA,28,api_29
q875,14,0.23728813559322037,18,39,0.45,slow,PastQueryTrap,46,hardware_9
q875,1,0.016949152542372836,46,69,0.6571428571428571,fast,PastQueryTrap,59,inc_19
q875,21,0.35593220338983056,13,9,1.3,slow,OverlapQuery,39,hw1
q876,55,0.9322033898305084,20,59,0.3333333333333333,slow,AsOfQA,5,spec_7
q876,60,1.0,17,49,0.34,medium,ChangeDetection,0,pricing_8
q876,0,0.0,48,69,0.6857142857142857,fast,CurrentQuery,60,inc_21
q876,0,0.0,44,19,2.2,fast,CurrentQuery,60,sts1
q877,31,0.5254237288135593,30,79,0.375,medium,AsOfQA,29,model_23
q877,59,1.0,38,79,0.475,fast,PastQueryTrap,1,status_9
q877,49,0.8305084745762712,11,29,0.36666666666666664,slow,DecayTrap,11,spec_10
q877,33,0.5593220338983051,13,9,1.3,slow,PastQueryTrap,27,hw1
q878,16,0.27118644067796616,14,59,0.23333333333333334,slow,AsOfQA,44,spec_0
q878,60,1.0,17,49,0.34,medium,ChangeDetection,0,pricing_8
q878,58,0.9830508474576272,54,69,0.7714285714285715,fast,OverlapTrap,2,inc_12
q878,31,0.5254237288135593,6,9,0.6,slow,OverlapQuery,29,hw5
q879,58,0.9830508474576272,21,59,0.35,slow,AsOfQA,2,spec_12
q879,60,1.0,13,49,0.26,medium,ChangeDetection,0,api_16
q879,47,0.7966101694915254,22,39,0.55,medium,DecayTrap,13,prc_0
q879,36,0.6101694915254237,47,19,2.35,fast,OverlapQuery,24,sts18
q88,46,0.7796610169491526,44,69,0.6285714285714286,fast,AsOfQA,14,incident_24
q88,5,0.0847457627118644,39,79,0.4875,fast,PastQueryTrap,55,docs_5
q88,44,0.7457627118644068,13,29,0.43333333333333335,slow,OverlapTrap,16,spec_5
q88,15,0.2542372881355932,46,19,2.3,fast,OverlapQuery,45,sts6
q880,44,0.7457627118644068,27,79,0.3375,medium,AsOfQA,16,api_21
q880,17,0.288135593220339,17,49,0.34,medium,PastQueryTrap,43,pricing_8
q880,6,0.10169491525423724,48,69,0.6857142857142857,fast,PastQueryTrap,54,inc_22
q880,46,0.7796610169491526,20,9,2.0,medium,OverlapQuery,14,api7
q881,13,0.22033898305084743,23,79,0.2875,medium,AsOfQA,47,api_26
q881,52,0.8813559322033898,41,79,0.5125,fast,PastQueryTrap,8,incident_24
q881,1,0.016949152542372836,13,29,0.43333333333333335,slow,CurrentQuery,59,hw_13
q881,0,0.0,47,19,2.35,fast,CurrentQuery,60,sts8
q882,46,0.7796610169491526,23,79,0.2875,medium,AsOfQA,14,model_19
q882,2,0.03389830508474578,12,49,0.24,medium,CurrentQuery,58,model_0
q882,0,0.0,52,69,0.7428571428571429,fast,CurrentQuery,60,sts_1
q882,34,0.576271186440678,20,9,2.0,medium,PastQueryTrap,26,api4
q883,41,0.6949152542372881,32,69,0.45714285714285713,fast,AsOfQA,19,status_17
q883,23,0.38983050847457623,19,49,0.38,medium,PastQueryTrap,37,model_3
q883,47,0.7966101694915254,7,29,0.23333333333333334,slow,OverlapTrap,13,spec_14
q883,0,0.0,46,19,2.3,fast,CurrentQuery,60,sts0
q884,19,0.3220338983050848,18,59,0.3,slow,AsOfQA,41,hardware_29
q884,16,0.27118644067796616,43,79,0.5375,fast,PastQueryTrap,44,status_14
q884,0,0.0,16,39,0.4,medium,CurrentQuery,60,prc_2
q884,18,0.30508474576271183,44,19,2.2,fast,OverlapQuery,42,sts1
q885,58,0.9830508474576272,39,69,0.5571428571428572,fast,AsOfQA,2,incident_2
q885,60,1.0,38,79,0.475,fast,ChangeDetection,0,incident_11
q885,0,0.0,47,69,0.6714285714285714,fast,CurrentQuery,60,inc_13
q885,34,0.576271186440678,46,19,2.3,fast,PastQueryTrap,26,sts10
q886,32,0.5423728813559322,41,69,0.5857142857142857,fast,AsOfQA,28,status_18
q886,60,1.0,27,49,0.54,medium,ChangeDetection,0,pricing_1
q886,14,0.23728813559322037,18,39,0.45,medium,PastQueryTrap,46,prc_4
q886,1,0.016949152542372836,44,19,2.2,fast,OverlapQuery,59,sts1
q887,37,0.6271186440677966,20,59,0.3333333333333333,slow,AsOfQA,23,hardware_18
q887,2,0.03389830508474578,12,39,0.3,slow,CurrentQuery,58,hardware_10
q887,55,0.9322033898305084,18,39,0.45,medium,OverlapTrap,5,prc_4
q887,43,0.728813559322034,42,19,2.1,fast,OverlapQuery,17,sts11
q888,4,0.06779661016949157,38,69,0.5428571428571428,fast,AsOfQA,56,incident_15
q888,50,0.847457627118644,47,79,0.5875,fast,PastQueryTrap,10,status_20
q888,0,0.0,45,69,0.6428571428571429,fast,CurrentQuery,60,inc_9
q888,1,0.016949152542372836,44,19,2.2,fast,CurrentQuery,59,sts5
q889,35,0.5932203389830508,40,69,0.5714285714285714,fast,AsOfQA,25,docs_2
q889,1,0.016949152542372836,12,39,0.3,slow,CurrentQuery,59,spec_18
q889,0,0.0,48,69,0.6857142857142857,fast,CurrentQuery,60,inc_21
q889,1,0.016949152542372836,10,9,1.0,medium,CurrentQuery,59,api3
q89,54,0.9152542372881356,29,79,0.3625,medium,AsOfQA,6,api_18
q89,11,0.18644067796610164,48,79,0.6,fast,PastQueryTrap,49,status_26
q89,46,0.7796610169491526,25,39,0.625,medium,DecayTrap,14,prc_6
q89,27,0.4576271186440678,46,19,2.3,fast,OverlapQuery,33,sts6
q890,59,1.0,18,59,0.3,slow,AsOfQA,1,spec_4
q890,0,0.0,38,79,0.475,fast,CurrentQuery,60,incident_11
q890,57,0.9661016949152542,52,69,0.7428571428571429,fast,OverlapTrap,3,sts_1
q890,49,0.8305084745762712,48,19,2.4,fast,OverlapQuery,11,sts9
q891,43,0.728813559322034,20,79,0.25,medium,AsOfQA,17,api_20
q891,42,0.711864406779661,15,39,0.375,slow,PastQueryTrap,18,hardware_14
q891,2,0.03389830508474578,14,39,0.35,medium,PastQueryTrap,58,api_12
q891,28,0.47457627118644063,44,19,2.2,fast,OverlapQuery,32,sts1
q892,8,0.13559322033898302,39,69,0.5571428571428572,fast,AsOfQA,52,incident_8
q892,60,1.0,38,79,0.475,fast,ChangeDetection,0,docs_9
q892,48,0.8135593220338984,49,69,0.7,fast,DecayTrap,12,doc_18
q892,0,0.0,46,19,2.3,fast,CurrentQuery,60,sts10
q893,37,0.6271186440677966,19,59,0.31666666666666665,slow,AsOfQA,23,hardware_16
q893,2,0.03389830508474578,43,79,0.5375,fast,CurrentQuery,58,status_14
q893,51,0.864406779661017,41,69,0.5857142857142857,fast,DecayTrap,9,inc_23
q893,5,0.0847457627118644,44,19,2.2,fast,OverlapQuery,55,sts4
q894,45,0.7627118644067796,44,69,0.6285714285714286,fast,AsOfQA,15,incident_4
q894,60,1.0,45,79,0.5625,fast,ChangeDetection,0,docs_2
q894,0,0.0,25,39,0.625,medium,CurrentQuery,60,api_7
q894,19,0.3220338983050848,13,9,1.3,slow,OverlapQuery,41,hw1
q895,36,0.6101694915254237,37,69,0.5285714285714286,fast,AsOfQA,24,status_8
q895,36,0.6101694915254237,12,39,0.3,slow,PastQueryTrap,24,hardware_1
q895,45,0.7627118644067796,45,69,0.6428571428571429,fast,DecayTrap,15,inc_14
q895,0,0.0,47,19,2.35,fast,CurrentQuery,60,sts8
q896,32,0.5423728813559322,26,69,0.37142857142857144,fast,AsOfQA,28,status_13
q896,0,0.0,21,49,0.42,medium,CurrentQuery,60,model_6
q896,49,0.8305084745762712,22,39,0.55,medium,OverlapTrap,11,prc_3
q896,6,0.10169491525423724,13,9,1.3,slow,CurrentQuery,54,hw1
q897,21,0.35593220338983056,38,69,0.5428571428571428,fast,AsOfQA,39,docs_15
q897,26,0.44067796610169496,47,79,0.5875,fast,PastQueryTrap,34,incident_27
q897,0,0.0,50,69,0.7142857142857143,fast,CurrentQuery,60,sts_20
q897,9,0.15254237288135597,7,9,0.7,slow,CurrentQuery,51,hw0
q898,51,0.864406779661017,31,79,0.3875,medium,AsOfQA,9,model_11
q898,60,1.0,18,39,0.45,slow,ChangeDetection,0,spec_10
q898,55,0.9322033898305084,13,39,0.325,medium,OverlapTrap,5,api_6
q898,14,0.23728813559322037,13,9,1.3,medium,OverlapQuery,46,api0
q899,32,0.5423728813559322,38,69,0.5428571428571428,fast,AsOfQA,28,incident_6
q899,30,0.5084745762711864,41,79,0.5125,fast,PastQueryTrap,30,incident_21
q899,2,0.03389830508474578,14,39,0.35,medium,CurrentQuery,58,api_12
q899,0,0.0,50,19,2.5,fast,CurrentQuery,60,sts19
q9,23,0.38983050847457623,31,79,0.3875,medium,AsOfQA,37,api_9
q9,60,1.0,20,49,0.4,medium,ChangeDetection,0,api_11
q9,30,0.5084745762711864,50,69,0.7142857142857143,fast,PastQueryTrap,30,sts_3
q9,31,0.5254237288135593,13,9,1.3,slow,PastQueryTrap,29,hw1
q90,34,0.576271186440678,33,79,0.4125,medium,AsOfQA,26,model_16
q90,20,0.3389830508474576,19,49,0.38,medium,PastQueryTrap,40,pricing_3
q90,50,0.847457627118644,20,39,0.5,medium,DecayTrap,10,mdl_7
q90,44,0.7457627118644068,5,9,0.5,slow,OverlapQuery,16,hw2
q900,40,0.6779661016949152,10,59,0.16666666666666666,slow,AsOfQA,20,hardware_22
q900,2,0.03389830508474578,21,49,0.42,medium,CurrentQuery,58,api_19
q900,0,0.0,43,69,0.6142857142857143,fast,CurrentQuery,60,inc_17
q900,39,0.6610169491525424,11,9,1.1,slow,OverlapQuery,21,hw6
q901,11,0.18644067796610164,29,79,0.3625,medium,AsOfQA,49,model_0
q901,60,1.0,40,79,0.5,fast,ChangeDetection,0,status_7
q901,45,0.7627118644067796,20,39,0.5,medium,DecayTrap,15,mdl_0
q901,55,0.9322033898305084,43,19,2.15,fast,OverlapQuery,5,sts17
q902,22,0.3728813559322034,19,79,0.2375,medium,AsOfQA,38,model_2
q902,60,1.0,39,79,0.4875,fast,ChangeDetection,0,status_6
q902,46,0.7796610169491526,41,69,0.5857142857142857,fast,DecayTrap,14,inc_23
q902,29,0.4915254237288136,9,9,0.9,slow,PastQueryTrap,31,hw7
q903,55,0.9322033898305084,27,79,0.3375,medium,AsOfQA,5,api_10
q903,56,0.9491525423728814,25,49,0.5,medium,PastQueryTrap,4,api_3
q903,45,0.7627118644067796,50,69,0.7142857142857143,fast,DecayTrap,15,doc_10
q903,1,0.016949152542372836,10,9,1.0,medium,CurrentQuery,59,api3
q904,48,0.8135593220338984,27,79,0.3375,medium,AsOfQA,12,model_12
q904,1,0.016949152542372836,40,79,0.5,fast,CurrentQuery,59,incident_16
q904,47,0.7966101694915254,13,29,0.43333333333333335,slow,OverlapTrap,13,spec_5
q904,13,0.22033898305084743,5,9,0.5,slow,PastQueryTrap,47,hw3
q905,48,0.8135593220338984,31,69,0.44285714285714284,fast,AsOfQA,12,docs_14
q905,1,0.016949152542372836,20,49,0.4,medium,CurrentQuery,59,api_13
q905,0,0.0,20,39,0.5,medium,CurrentQuery,60,mdl_10
q905,13,0.22033898305084743,46,19,2.3,fast,OverlapQuery,47,sts0
q906,21,0.35593220338983056,37,69,0.5285714285714286,fast,AsOfQA,39,docs_19
q906,57,0.9661016949152542,19,49,0.38,medium,PastQueryTrap,3,pricing_3
q906,2,0.03389830508474578,17,39,0.425,medium,CurrentQuery,58,mdl_11
q906,0,0.0,44,19,2.2,fast,CurrentQuery,60,sts7
q907,7,0.11864406779661019,29,79,0.3625,medium,AsOfQA,53,api_18
q907,1,0.016949152542372836,45,79,0.5625,fast,CurrentQuery,59,incident_8
q907,55,0.9322033898305084,49,69,0.7,fast,OverlapTrap,5,doc_15
q907,54,0.9152542372881356,47,19,2.35,fast,OverlapQuery,6,sts16
q908,21,0.35593220338983056,37,69,0.5285714285714286,fast,AsOfQA,39,status_1
q908,0,0.0,47,79,0.5875,fast,CurrentQuery,60,status_24
q908,50,0.847457627118644,26,39,0.65,medium,DecayTrap,10,prc_1
q908,9,0.15254237288135597,50,19,2.5,fast,PastQueryTrap,51,sts19
